tFirst,tSecond,interval,lon,lat,date,band
2013-11-16 20:45,2013-11-17 07:50,338,141.8494894,36.87195178,2013-11-16,853
2013-11-17 07:50,2013-11-17 20:55,339,140.6248694,39.35777899,2013-11-17,853
2013-11-17 20:55,2013-11-18 07:45,340,141.2757798,40.50084061,2013-11-17,853
2013-11-18 07:45,2013-11-18 20:50,341,141.9276324,38.91404112,2013-11-18,853
2013-11-18 20:50,2013-11-19 07:20,342,145.0798646,44.86570223,2013-11-18,853
2013-11-19 07:20,2013-11-19 20:35,343,146.9832215,41.05623364,2013-11-19,853
2013-11-19 20:35,2013-11-20 07:20,344,147.0126328,40.90216227,2013-11-19,853
2013-11-20 07:20,2013-11-20 20:40,345,146.4180895,41.84840833,2013-11-20,853
2013-11-20 20:40,2013-11-21 06:55,346,149.573639,47.17660823,2013-11-20,853
2013-11-21 06:55,2013-11-21 20:30,347,150.8554452,44.84067066,2013-11-21,853
2013-11-21 20:30,2013-11-22 07:25,348,147.1388897,37.57794705,2013-11-21,853
2013-11-22 07:25,2013-11-22 20:30,349,147.1725688,37.32510676,2013-11-22,853
2013-11-22 20:30,2013-11-23 07:20,350,147.8318702,38.49252219,2013-11-22,853
2013-11-23 07:20,2013-11-23 20:15,351,149.7418029,34.31477804,2013-11-23,853
2013-11-23 20:15,2013-11-24 07:10,352,151.0275822,36.8772825,2013-11-23,853
2013-11-24 07:10,2013-11-24 20:15,353,151.0644755,36.63502783,2013-11-24,853
2013-11-24 20:15,2013-11-25 07:05,354,151.7269536,37.81058483,2013-11-24,853
2013-11-25 07:05,2013-11-25 20:55,355,146.7665075,46.37115931,2013-11-25,853
2013-11-25 20:55,2013-11-26 07:15,356,145.5559462,44.2700466,2013-11-25,853
2013-11-26 07:15,2013-11-26 20:45,357,146.8457053,41.91573459,2013-11-26,853
2013-11-26 20:45,2013-11-27 07:20,358,146.2615421,40.71757216,2013-11-26,853
2013-11-27 07:20,2013-11-27 20:55,359,145.0533679,42.67294981,2013-11-27,853
2013-11-27 20:55,2013-11-28 07:25,360,144.4706989,41.51823501,2013-11-27,853
2013-11-28 07:25,2013-11-28 21:00,361,143.8888555,42.367437,2013-11-28,853
2013-11-28 21:00,2013-11-29 07:40,362,142.0579495,38.98804883,2013-11-28,853
2013-11-29 07:40,2013-11-29 21:20,363,139.6030082,43.11182218,2013-11-29,853
2013-11-29 21:20,2013-11-30 07:30,364,140.8977409,45.0194283,2013-11-29,853
2013-11-30 07:30,2013-11-30 20:55,365,144.0677639,39.63773319,2013-11-30,853
2013-11-30 20:55,2013-12-01 07:45,366,142.2396555,36.11271495,2013-11-30,853
2013-12-01 07:45,2013-12-01 21:00,367,141.6619636,37.09479896,2013-12-01,853
2013-12-01 21:00,2013-12-02 07:50,368,141.0848614,35.87977138,2013-12-01,853
2013-12-02 07:50,2013-12-02 20:55,369,141.7581266,34.45708933,2013-12-02,853
2013-12-02 20:55,2013-12-03 07:50,370,141.8071282,34.44775656,2013-12-02,853
2013-12-03 07:50,2013-12-03 21:05,371,140.6071493,36.64299576,2013-12-03,853
2013-12-03 21:05,2013-12-04 07:25,372,143.7814869,42.06138004,2013-12-03,853
2013-12-04 07:25,2013-12-04 21:05,373,143.8323572,41.87125283,2013-12-04,853
2013-12-04 21:05,2013-12-05 07:35,374,142.6340847,39.77453438,2013-12-04,853
2013-12-05 07:35,2013-12-05 21:00,375,143.3109103,38.50366733,2013-12-05,853
2013-12-05 21:00,2013-12-06 07:40,376,142.7385835,37.39117941,2013-12-05,853
2013-12-06 07:40,2013-12-06 21:10,377,141.5420443,39.3967995,2013-12-06,853
2013-12-06 21:10,2013-12-07 07:35,378,142.2204091,40.44598969,2013-12-06,853
2013-12-07 07:35,2013-12-07 21:10,379,142.274533,40.26946926,2013-12-07,853
2013-12-07 21:10,2013-12-08 07:45,380,141.0794676,38.15540995,2013-12-07,853
2013-12-08 07:45,2013-12-08 21:05,381,141.7593696,36.87609101,2013-12-08,853
2013-12-08 21:05,2013-12-09 07:40,382,142.4396796,38.00249073,2013-12-08,853
2013-12-09 07:40,2013-12-09 21:10,383,141.8708794,38.90611124,2013-12-09,853
2013-12-09 21:10,2013-12-10 07:30,384,143.1768721,40.9849113,2013-12-09,853
2013-12-10 07:30,2013-12-10 21:15,385,142.6089299,41.81093472,2013-12-10,853
2013-12-10 21:15,2013-12-11 07:50,386,140.1669368,37.73145636,2013-12-10,853
2013-12-11 07:50,2013-12-11 21:15,387,140.2245888,37.57150989,2013-12-11,853
2013-12-11 21:15,2013-12-12 07:50,388,140.2825695,37.61455235,2013-12-11,853
2013-12-12 07:50,2013-12-12 20:55,389,142.8401334,32.90620387,2013-12-12,853
2013-12-12 20:55,2013-12-13 07:35,390,144.7731989,36.41813747,2013-12-12,853
2013-12-13 07:35,2013-12-13 20:25,391,148.580997,29.11861838,2013-12-13,853
2013-12-13 20:25,2013-12-14 07:30,392,149.2650989,30.45617813,2013-12-13,853
2013-12-14 07:30,2013-12-14 20:20,393,149.949513,29.0449475,2013-12-14,853
2013-12-14 20:20,2013-12-15 07:10,394,152.5085552,33.98521933,2013-12-14,853
2013-12-15 07:10,2013-12-15 20:05,395,154.4430814,30.23546653,2013-12-15,853
2013-12-15 20:05,2013-12-16 06:45,396,157.6274046,36.17972344,2013-12-15,853
2013-12-16 06:45,2013-12-16 19:30,397,162.0615457,27.65128288,2013-12-16,853
2013-12-16 19:30,2013-12-17 06:05,398,167.1206579,37.21051777,2013-12-16,853
2013-12-17 06:05,2013-12-17 18:55,399,171.5551833,28.88436232,2013-12-17,853
2013-12-17 18:55,2013-12-18 05:40,400,174.7402875,34.96340414,2013-12-17,853
2013-12-18 05:40,2013-12-18 18:45,401,176.0512015,32.51947255,2013-12-18,853
2013-12-18 18:45,2013-12-19 05:10,402,179.8613881,39.21654144,2013-12-18,853
2013-12-19 05:10,2013-12-19 18:15,403,-176.3282895,32.49139522,2013-12-19,853
2013-12-19 18:15,2013-12-20 05:00,404,-175.0170149,34.90482693,2013-12-19,853
2013-12-20 05:00,2013-12-20 18:05,405,-173.7056392,32.4732551,2013-12-20,853
2013-12-20 18:05,2013-12-21 04:40,406,-171.144626,37.08896723,2013-12-20,853
2013-12-21 04:40,2013-12-21 18:05,407,-171.0826884,36.98001437,2013-12-21,853
2013-12-21 18:05,2013-12-22 04:30,408,-169.7711445,39.17382111,2013-12-21,853
2013-12-22 04:30,2013-12-22 18:10,409,-170.3339274,40.08152191,2013-12-22,853
2013-12-22 18:10,2013-12-23 04:20,410,-169.0223499,42.11023858,2013-12-22,853
2013-12-23 04:20,2013-12-23 18:30,411,-171.4594926,45.57203995,2013-12-23,853
2013-12-23 18:30,2013-12-24 04:15,412,-170.7727342,46.48784342,2013-12-23,853
2013-12-24 04:15,2013-12-24 18:20,413,-169.4612432,44.75209669,2013-12-24,853
2013-12-24 18:20,2013-12-25 04:25,414,-170.6489438,43.088208,2013-12-24,853
2013-12-25 04:25,2013-12-25 18:05,415,-168.7128089,40.1626233,2013-12-25,853
2013-12-25 18:05,2013-12-26 03:55,416,-164.9023956,45.74751415,2013-12-25,853
2013-12-26 03:55,2013-12-26 18:10,417,-165.4656149,46.51734378,2013-12-26,853
2013-12-26 18:10,2013-12-27 04:35,418,-170.4024509,39.33676399,2013-12-26,853
2013-12-27 04:35,2013-12-27 18:00,419,-169.0915893,37.17053557,2013-12-27,853
2013-12-27 18:00,2013-12-28 04:15,420,-166.5312929,41.38788447,2013-12-27,853
2013-12-28 04:15,2013-12-28 18:00,421,-166.4703522,41.33339339,2013-12-28,853
2013-12-28 18:00,2013-12-29 04:15,422,-166.4095805,41.4697612,2013-12-28,853
2013-12-29 04:15,2013-12-29 17:50,423,-165.0994733,39.42974589,2013-12-29,853
2013-12-29 17:50,2013-12-30 04:05,424,-163.7895619,41.56327951,2013-12-29,853
2013-12-30 04:05,2013-12-30 17:45,425,-163.1047209,40.53902698,2013-12-30,853
2013-12-30 17:45,2013-12-31 03:55,426,-161.7953111,42.62270976,2013-12-30,853
2013-12-31 03:55,2013-12-31 17:35,427,-160.4862177,40.65061834,2013-12-31,853
2013-12-31 17:35,2014-01-01 03:55,428,-160.4269637,40.80559687,2013-12-31,853
2014-01-01 03:55,2014-01-01 17:35,429,-160.3680647,40.77550811,2014-01-01,853
2014-01-01 17:35,2014-01-02 03:40,430,-158.435055,43.80238159,2014-01-01,853
2014-01-02 03:40,2014-01-02 17:30,431,-157.75203,42.85773715,2014-01-02,853
2014-01-02 17:30,2014-01-03 03:30,432,-156.4445052,44.84989314,2014-01-02,853
2014-01-03 03:30,2014-01-03 17:30,433,-156.387012,44.8470317,2014-01-03,853
2014-01-03 17:30,2014-01-04 03:45,434,-158.2042517,42.22020978,2014-01-03,853
2014-01-04 03:45,2014-01-04 17:25,435,-157.5227499,41.22563195,2014-01-04,853
2014-01-04 17:25,2014-01-05 03:55,436,-158.7160226,39.33921179,2014-01-04,853
2014-01-05 03:55,2014-01-05 17:15,437,-157.4105624,37.14165101,2014-01-05,853
2014-01-05 17:15,2014-01-06 03:55,438,-157.3551101,37.32907483,2014-01-05,853
2014-01-06 03:55,2014-01-06 18:25,439,-166.0475258,50.28525939,2014-01-06,853
2014-01-06 18:25,2014-01-07 03:20,440,-161.6193252,55.07367171,2014-01-06,853
2014-01-07 03:20,2014-01-07 17:05,441,-151.5683744,42.78650308,2014-01-07,853
2014-01-07 17:05,2014-01-08 03:25,442,-152.1396455,41.98426387,2014-01-07,853
2014-01-08 03:25,2014-01-08 16:55,443,-150.8370582,39.92330937,2014-01-08,853
2014-01-08 16:55,2014-01-09 03:10,444,-148.9101055,43.19951857,2014-01-08,853
2014-01-09 03:10,2014-01-09 16:35,445,-146.3589366,39.05475656,2014-01-09,853
2014-01-09 16:35,2014-01-10 02:55,446,-144.4330602,42.4370636,2014-01-09,853
2014-01-10 02:55,2014-01-10 16:35,447,-144.3822906,42.47833806,2014-01-10,853
2014-01-10 16:35,2014-01-11 03:00,448,-144.9568494,41.65698399,2014-01-10,853
2014-01-11 03:00,2014-01-11 16:25,449,-143.6575974,39.53919616,2014-01-11,853
2014-01-11 16:25,2014-01-12 03:10,450,-144.8581944,37.46577484,2014-01-11,853
2014-01-12 03:10,2014-01-12 16:15,451,-143.5601498,35.07040626,2014-01-12,853
2014-01-12 16:15,2014-01-13 02:05,452,-135.3894677,48.78588805,2014-01-12,853
2014-01-13 02:05,2014-01-13 16:25,453,-136.5920301,50.50038436,2014-01-13,853
2014-01-13 16:25,2014-01-14 03:10,454,-144.6683765,38.00273709,2014-01-13,853
2014-01-14 03:10,2014-01-14 16:50,455,-147.7468011,43.60488122,2014-01-14,853
2014-01-14 16:50,2014-01-15 03:10,456,-147.7016109,43.83561866,2014-01-14,853
2014-01-15 03:10,2014-01-15 17:00,457,-148.9068943,45.91428081,2014-01-15,853
2014-01-15 17:00,2014-01-16 03:35,458,-151.987329,40.9330306,2014-01-15,853
2014-01-16 03:35,2014-01-16 17:10,459,-153.1940274,43.21725235,2014-01-16,853
2014-01-16 17:10,2014-01-17 03:50,460,-155.0262131,40.11660857,2014-01-16,853
2014-01-17 03:50,2014-01-17 17:05,461,-154.3597899,39.01699516,2014-01-17,853
2014-01-17 17:05,2014-01-18 03:20,462,-150.5697107,45.87445046,2014-01-17,853
2014-01-18 03:20,2014-01-18 16:55,463,-149.2798819,43.9271115,2014-01-18,853
2014-01-18 16:55,2014-01-19 03:45,464,-152.3647448,38.38568028,2014-01-18,853
2014-01-19 03:45,2014-01-19 16:55,465,-152.3261327,38.4892939,2014-01-19,853
2014-01-19 16:55,2014-01-20 03:25,466,-149.788724,43.48181644,2014-01-19,853
2014-01-20 03:25,2014-01-20 16:35,467,-147.2521469,38.86046785,2014-01-20,853
2014-01-20 16:35,2014-01-21 03:20,468,-146.5908678,40.37424026,2014-01-20,853
2014-01-21 03:20,2014-01-21 16:25,469,-145.3055647,37.96018449,2014-01-21,853
2014-01-21 16:25,2014-01-22 03:00,470,-142.7711996,43.16295802,2014-01-21,853
2014-01-22 03:00,2014-01-22 16:10,471,-140.8625737,39.65971868,2014-01-22,853
2014-01-22 16:10,2014-01-23 02:40,472,-138.3297593,44.73038725,2014-01-22,853
2014-01-23 02:40,2014-01-23 16:45,473,-142.6716116,51.8323309,2014-01-23,853
2014-01-23 16:45,2014-01-24 03:05,474,-145.7644053,47.36035231,2014-01-23,853
2014-01-24 03:05,2014-01-24 16:50,475,-146.3585889,48.5749251,2014-01-24,853
2014-01-24 16:50,2014-01-25 02:25,476,-141.3293947,55.78554182,2014-01-24,853
2014-01-25 02:25,2014-01-25 17:05,477,-143.1750415,58.09020255,2014-01-25,853
2014-01-25 17:05,2014-01-26 03:05,478,-148.1458798,52.21956486,2014-01-25,853
2014-01-26 03:05,2014-01-26 16:40,479,-144.9939631,47.48996793,2014-01-26,853
2014-01-26 16:40,2014-01-27 03:05,480,-144.9672831,47.79979554,2014-01-26,853
2014-01-27 03:05,2014-01-27 16:30,481,-143.6917273,45.75802329,2014-01-27,853
2014-01-27 16:30,2014-01-28 03:10,482,-144.2916469,44.87917711,2014-01-27,853
2014-01-28 03:10,2014-01-28 16:40,483,-145.5174353,47.46952991,2014-01-28,853
2014-01-28 16:40,2014-01-29 03:25,484,-147.3689051,44.19090911,2014-01-28,853
2014-01-29 03:25,2014-01-29 16:50,485,-148.5964164,46.89304182,2014-01-29,853
2014-01-29 16:50,2014-01-30 03:10,486,-146.7000564,50.56346314,2014-01-29,853
2014-01-30 03:10,2014-01-30 16:35,487,-144.8046412,47.48568449,2014-01-30,853
2014-01-30 16:35,2014-01-31 03:15,488,-145.4096902,46.62308898,2014-01-30,853
2014-01-31 03:15,2014-01-31 16:35,489,-145.3907626,46.89868031,2014-01-31,853
2014-01-31 16:35,2014-02-01 03:25,490,-146.6224764,44.67756601,2014-01-31,853
2014-02-01 03:25,2014-02-01 16:30,491,-145.9803196,43.58692009,2014-02-01,853
2014-02-01 16:30,2014-02-02 03:05,492,-143.4640966,49.11968978,2014-02-01,853
2014-02-02 03:05,2014-02-02 16:20,493,-142.1986933,46.94406835,2014-02-02,853
2014-02-02 16:20,2014-02-03 03:20,494,-144.0587993,43.17395065,2014-02-02,853
2014-02-03 03:20,2014-02-03 16:35,495,-145.9198604,47.65025566,2014-02-03,853
2014-02-03 16:35,2014-02-04 03:35,496,-147.7817135,43.87329923,2014-02-03,853
2014-02-04 03:35,2014-02-04 16:50,497,-149.6445195,48.38676026,2014-02-04,853
2014-02-04 16:50,2014-02-05 03:05,498,-145.8834416,55.59407372,2014-02-04,853
2014-02-05 03:05,2014-02-05 17:10,499,-148.3729533,59.53096395,2014-02-05,853
2014-02-05 17:10,2014-02-06 03:50,500,-153.9880482,50.84080511,2014-02-05,853
2014-02-06 03:50,2014-02-06 17:00,501,-152.7294644,48.60892862,2014-02-06,853
2014-02-06 17:00,2014-02-07 03:50,502,-152.7215768,49.032884,2014-02-06,853
2014-02-07 03:50,2014-02-07 17:10,503,-153.9645697,52.04912102,2014-02-07,853
2014-02-07 17:10,2014-02-08 04:25,504,-158.3332319,42.13573497,2014-02-07,853
2014-02-08 04:25,2014-02-08 17:05,505,-157.7029675,40.75220642,2014-02-08,853
2014-02-08 17:05,2014-02-09 04:15,506,-156.4484927,44.68054512,2014-02-08,853
2014-02-09 04:15,2014-02-09 17:15,507,-157.694847,48.31549984,2014-02-09,853
2014-02-09 17:15,2014-02-10 04:20,508,-158.3169803,47.22323089,2014-02-09,853
2014-02-10 04:20,2014-02-10 17:10,509,-157.690013,46.03934842,2014-02-10,853
2014-02-10 17:10,2014-02-11 04:10,510,-156.4387978,49.73563018,2014-02-10,853
2014-02-11 04:10,2014-02-11 17:10,511,-156.438447,50.23064795,2014-02-11,853
2014-02-11 17:10,2014-02-12 04:25,512,-158.3138478,45.76087189,2014-02-11,853
2014-02-12 04:25,2014-02-12 17:10,513,-158.3151041,46.27450998,2014-02-12,853
2014-02-12 17:10,2014-02-13 04:25,514,-158.3171066,46.79158682,2014-02-12,853
2014-02-13 04:25,2014-02-13 17:10,515,-158.3199492,47.33774855,2014-02-13,853
2014-02-13 17:10,2014-02-14 04:25,516,-158.3235277,47.87900783,2014-02-13,853
2014-02-14 04:25,2014-02-14 17:05,517,-157.7029162,46.57972461,2014-02-14,853
2014-02-14 17:05,2014-02-15 04:15,518,-156.4580067,50.79740754,2014-02-14,853
2014-02-15 04:15,2014-02-15 16:35,519,-152.7138086,39.02654168,2014-02-15,853
2014-02-15 16:35,2014-02-16 04:05,520,-151.4704064,44.17558844,2014-02-15,853
2014-02-16 04:05,2014-02-16 16:15,521,-148.9777178,35.00409262,2014-02-16,853
2014-02-16 16:15,2014-02-17 03:50,522,-147.1107667,43.1097233,2014-02-16,853
2014-02-17 03:50,2014-02-17 16:35,523,-149.6197932,52.18822751,2014-02-17,853
2014-02-17 16:35,2014-02-18 04:20,524,-153.3796101,39.36899838,2014-02-17,853
2014-02-18 04:20,2014-02-18 16:50,525,-155.2650995,47.10760531,2014-02-18,853
2014-04-20 08:10,2014-04-20 17:45,647,165.3534063,39.78971833,2014-04-20,853
2014-04-20 17:45,2014-04-21 08:15,648,164.7026402,40.88936635,2014-04-20,853
2014-04-21 08:15,2014-04-21 17:50,649,164.0522342,39.26821734,2014-04-21,853
2014-04-21 17:50,2014-04-22 08:30,650,162.1522122,42.56498277,2014-04-21,853
2014-04-22 08:30,2014-04-22 18:05,651,160.2525633,38.62935091,2014-04-22,853
2014-04-22 18:05,2014-04-23 08:40,652,158.9785743,40.79818007,2014-04-22,853
2014-04-23 08:40,2014-04-23 18:10,653,158.3300469,39.25693824,2014-04-23,853
2014-04-23 18:10,2014-04-24 08:35,654,158.9322617,37.76013484,2014-04-23,853
2014-04-24 08:35,2014-04-24 18:15,655,158.2847079,36.11883741,2014-04-24,853
2014-04-24 18:15,2014-04-25 08:50,656,156.3875998,39.59403069,2014-04-24,853
2014-04-25 08:50,2014-04-25 18:15,657,156.3661159,39.2646546,2014-04-25,853
2014-04-25 18:15,2014-04-26 08:45,658,156.9703152,37.83430149,2014-04-25,853
2014-04-26 08:45,2014-04-26 18:15,659,156.9498436,37.51425009,2014-04-26,853
2014-04-26 18:15,2014-04-27 08:40,660,157.5550609,36.0440459,2014-04-26,853
2014-04-27 08:40,2014-04-27 18:05,661,158.785754,38.15453387,2014-04-27,853
2014-04-27 18:05,2014-04-28 08:50,662,157.516819,40.14273731,2014-04-27,853
2014-04-28 08:50,2014-04-28 18:20,663,155.6232404,36.43499106,2014-04-28,853
2014-04-28 18:20,2014-04-29 08:45,664,156.230564,34.9833751,2014-04-28,853
2014-04-29 08:45,2014-04-29 18:20,665,156.2132544,34.6943212,2014-04-29,853
2014-04-29 18:20,2014-04-30 08:45,666,156.1965972,34.47792867,2014-04-29,853
2014-04-30 08:45,2014-04-30 18:40,667,153.6801594,28.79928004,2014-04-30,853
2014-04-30 18:40,2014-05-01 09:10,668,150.5393411,35.19948791,2014-04-30,853
2014-05-01 09:10,2014-05-01 19:05,669,147.3989896,28.34139496,2014-05-01,853
2014-05-01 19:05,2014-05-02 09:30,670,144.8843733,33.49838923,2014-05-01,853
2014-05-02 09:30,2014-05-02 18:45,671,147.3706004,37.83309904,2014-05-02,853
2014-05-02 18:45,2014-05-03 09:35,672,146.7322772,38.66304126,2014-05-02,853
2014-05-03 09:35,2014-05-03 18:55,673,145.4693515,36.28500979,2014-05-03,853
2014-05-03 18:55,2014-05-04 09:25,674,146.7072985,33.80059315,2014-05-03,853
2014-05-04 09:25,2014-05-04 19:00,675,146.0705738,32.35460989,2014-05-04,853
2014-05-04 19:00,2014-05-05 09:40,676,144.1844772,35.63510777,2014-05-04,853
2014-05-05 09:40,2014-05-05 19:05,677,143.5489177,34.28387267,2014-05-05,853
2014-05-05 19:05,2014-05-06 10:00,678,141.0389766,38.31152883,2014-05-05,853
2014-05-06 10:00,2014-05-06 18:45,679,143.5297441,41.75198732,2014-05-06,853
2014-05-06 18:45,2014-05-07 10:00,680,143.5211187,41.55291702,2014-05-06,853
2014-05-07 10:00,2014-05-07 18:45,681,143.5129223,41.33296784,2014-05-07,853
2014-05-07 18:45,2014-05-08 10:00,682,143.5054754,41.1380178,2014-05-07,853
2014-05-08 10:00,2014-05-08 18:55,683,142.2484149,39.15667199,2014-05-08,853
2014-05-08 18:55,2014-05-09 09:55,684,142.8671715,38.03840089,2014-05-08,853
2014-05-09 09:55,2014-05-09 18:40,685,144.7364037,40.53045654,2014-05-09,853
2014-05-09 18:40,2014-05-10 09:45,686,145.9813552,38.57977859,2014-05-09,853
2014-05-10 09:45,2014-05-10 18:50,687,144.7266811,36.49382026,2014-05-10,853
2014-05-10 18:50,2014-05-11 09:55,688,143.4727601,38.19732259,2014-05-10,853
2014-05-11 09:55,2014-05-11 18:40,689,144.7193323,39.77116809,2014-05-11,853
2014-05-11 18:40,2014-05-12 09:50,690,145.3416403,38.72605952,2014-05-11,853
2014-05-12 09:50,2014-05-12 18:55,691,143.4643575,35.76561045,2014-05-12,853
2014-05-12 18:55,2014-05-13 10:05,692,141.5878339,38.36368784,2014-05-12,853
2014-05-13 10:05,2014-05-13 18:40,693,143.4617744,40.70354301,2014-05-13,853
2014-05-13 18:40,2014-05-14 10:00,694,144.0864587,39.72070649,2014-05-13,853
2014-05-14 10:00,2014-05-14 18:35,695,144.711565,40.36183403,2014-05-14,853
2014-05-14 18:35,2014-05-15 09:55,696,145.3374236,39.38302922,2014-05-14,853
2014-05-15 09:55,2014-05-15 18:25,697,146.5886959,40.81631751,2014-05-15,853
2014-05-15 18:25,2014-05-16 09:40,698,148.4657048,38.22120981,2014-05-15,853
2014-05-16 09:40,2014-05-16 18:25,699,148.468156,38.06466972,2014-05-16,853
2014-05-16 18:25,2014-05-17 09:20,700,150.9712968,34.29259409,2014-05-16,853
2014-05-17 09:20,2014-05-17 18:25,701,150.9749139,34.14683265,2014-05-17,853
2014-05-17 18:25,2014-05-18 09:20,702,150.9792507,33.99207449,2014-05-17,853
2014-05-18 09:20,2014-05-18 18:25,703,150.9840238,33.8532199,2014-05-18,853
2014-05-18 18:25,2014-05-19 09:00,704,153.4894256,29.64112739,2014-05-18,853
2014-05-19 09:00,2014-05-19 17:50,705,157.8701857,36.31178536,2014-05-19,853
2014-05-19 17:50,2014-05-20 08:55,706,158.5017671,35.27785075,2014-05-19,853
2014-05-20 08:55,2014-05-20 17:35,707,160.3837093,37.72260647,2014-05-20,853
2014-05-20 17:35,2014-05-21 08:40,708,162.2663477,35.00608096,2014-05-20,853
2014-05-21 08:40,2014-05-21 17:25,709,163.5244133,36.62217113,2014-05-21,853
2014-05-21 17:25,2014-05-22 08:45,710,162.908265,37.30808498,2014-05-21,853
2014-05-22 08:45,2014-05-22 17:35,711,161.667551,35.50511063,2014-05-22,853
2014-05-22 17:35,2014-05-23 08:30,712,163.5523536,32.64913915,2014-05-22,853
2014-05-23 08:30,2014-05-23 17:20,713,165.437548,35.2571709,2014-05-23,853
2014-05-23 17:20,2014-05-24 08:35,714,164.8235573,35.97233334,2014-05-23,853
2014-05-24 08:35,2014-05-24 17:05,715,166.7097913,38.27820883,2014-05-24,853
2014-05-24 17:05,2014-05-25 08:30,716,167.3467689,37.36460375,2014-05-24,853
2014-05-25 08:30,2014-05-25 17:00,717,167.9841111,38.04282494,2014-05-25,853
2014-05-25 17:00,2014-05-26 08:35,718,167.372201,38.66902624,2014-05-25,853
2014-05-26 08:35,2014-05-26 17:15,719,165.5107462,36.23483189,2014-05-26,853
2014-05-26 17:15,2014-05-27 08:25,720,166.7746926,34.43575556,2014-05-26,853
2014-05-27 08:25,2014-05-27 17:05,721,168.0389918,36.0204818,2014-05-27,853
2014-05-27 17:05,2014-05-28 08:20,722,168.6789537,35.07374175,2014-05-27,853
2014-05-28 08:20,2014-05-28 17:25,723,166.1945348,31.46134548,2014-05-28,853
2014-05-28 17:25,2014-05-29 08:40,724,163.710723,34.86875939,2014-05-28,853
2014-05-29 08:40,2014-05-29 17:05,725,166.2268013,37.9432959,2014-05-29,853
2014-05-29 17:05,2014-05-30 09:00,726,163.7439334,40.63963955,2014-05-29,853
2014-05-30 09:00,2014-05-30 17:20,727,161.8863232,38.48259202,2014-05-30,853
2014-05-30 17:20,2014-05-31 08:50,728,163.1539874,36.88344392,2014-05-30,853
2014-05-31 08:50,2014-05-31 17:20,729,163.1720787,36.81543576,2014-05-31,853
2014-05-31 17:20,2014-06-01 09:15,730,160.0660495,40.26857914,2014-05-31,853
2014-06-01 09:15,2014-06-01 17:25,731,159.4600514,39.52856106,2014-06-01,853
2014-06-01 17:25,2014-06-02 09:00,732,161.3543198,37.28795916,2014-06-01,853
2014-06-02 09:00,2014-06-02 17:20,733,161.9989967,37.9611645,2014-06-02,853
2014-06-02 17:20,2014-06-03 08:20,734,167.0186772,31.40693989,2014-06-02,853
2014-06-03 08:20,2014-06-03 17:30,735,165.7893403,29.52151939,2014-06-03,853
2014-06-03 17:30,2014-06-04 09:15,736,158.9361392,38.41601885,2014-06-03,853
2014-06-04 09:15,2014-06-04 17:20,737,160.2072492,39.73045534,2014-06-04,853
2014-06-04 17:20,2014-06-05 09:20,738,159.6040488,40.29112146,2014-06-04,853
2014-06-05 09:20,2014-06-05 17:40,739,157.1263127,37.51700122,2014-06-05,853
2014-06-05 17:40,2014-06-06 09:10,740,158.3985534,35.94581782,2014-06-05,853
2014-06-06 09:10,2014-06-06 17:50,741,157.1713355,34.34886553,2014-06-06,853
2014-06-06 17:50,2014-06-07 09:25,742,155.3196058,36.56894845,2014-06-06,853
2014-06-07 09:25,2014-06-07 17:45,743,155.9677699,37.26536011,2014-06-07,853
2014-06-07 17:45,2014-06-08 09:25,744,155.9913951,37.18098436,2014-06-07,853
2014-06-08 09:25,2014-06-08 18:00,745,154.140467,34.90793118,2014-06-08,853
2014-06-08 18:00,2014-06-09 09:30,746,153.5397265,35.59425755,2014-06-08,853
2014-06-09 09:30,2014-06-09 18:00,747,153.5640872,35.57289123,2014-06-09,853
2014-06-09 18:00,2014-06-10 09:50,748,151.089116,38.36912116,2014-06-09,853
2014-06-10 09:50,2014-06-10 18:10,749,149.8641414,36.95136313,2014-06-10,853
2014-06-10 18:10,2014-06-11 09:40,750,151.1391157,35.40321908,2014-06-10,853
2014-06-11 09:40,2014-06-11 18:00,751,152.4142389,36.86498178,2014-06-11,853
2014-06-11 18:00,2014-06-12 09:50,752,151.1899819,38.1930698,2014-06-11,853
2014-06-12 09:50,2014-06-12 18:05,753,150.5907699,37.49337027,2014-06-12,853
2014-06-12 18:05,2014-06-13 10:00,754,149.3668886,38.7886571,2014-06-12,853
2014-06-13 10:00,2014-06-13 18:10,755,148.7680336,38.1111523,2014-06-13,853
2014-06-13 18:10,2014-06-14 09:50,756,150.0441137,36.65416318,2014-06-13,853
2014-06-14 09:50,2014-06-14 18:00,757,151.3202925,38.04953834,2014-06-14,853
2014-06-14 18:00,2014-06-15 09:50,758,151.3468308,37.99311138,2014-06-14,853
2014-06-15 09:50,2014-06-15 18:10,759,150.1236382,36.60106028,2014-06-15,853
2014-06-15 18:10,2014-06-16 09:55,760,149.525499,37.25445375,2014-06-15,853
2014-06-16 09:55,2014-06-16 18:10,761,149.552335,37.26260664,2014-06-16,853
2014-06-16 18:10,2014-06-17 09:55,762,149.5792843,37.21348873,2014-06-16,853
2014-06-17 09:55,2014-06-17 18:00,763,150.8560967,38.58374194,2014-06-17,853
2014-06-17 18:00,2014-06-18 10:05,764,149.6333669,39.82881235,2014-06-17,853
2014-06-18 10:05,2014-06-18 18:10,765,148.410671,38.55519156,2014-06-18,853
2014-06-18 18:10,2014-06-19 10:10,766,147.8129315,39.16863913,2014-06-18,853
